tokenId,transaction_date,TokenPrice_USD,x,y
115792089237316195423570985008687907817200053772021086912339875620145699225512,2021-12-02,13567.939743471748,-107,-88
19055812547572553953948978016179019841576,2021-12-02,18643.48815517021,56,40
19055812547572553953948978016179019841577,2021-12-02,18643.48815517021,56,41
115792089237316195423570985008687907837957278154198333183605726673483560124525,2021-12-02,19841.19103059326,-45,109
19736377281414430880875727231042556264322,2021-12-02,14282.041835233422,57,-126
18715530180651615490485603408747251629953,2021-12-02,20136.97365537523,54,-127
115792089237316195423570985008687907813797230102811702277706129545828017111008,2021-12-02,14010.863825703673,-117,-32
115792089237316195423570985008687907843061513658012410135556345784960083296251,2021-12-02,20338.350714731136,-31,-5
115792089237316195423570985008687907835575301585751763939362104421461182644252,2021-12-02,21694.24076237988,-52,28
115792089237316195423570985008687907817200053772021086912339875620145699225512,2021-12-02,17852.552294041776,-107,-88
15993271245284107782778606549293105938349,2021-12-02,21694.24076237988,46,-83
3062541302288446171170371466885913902961,2021-12-02,18078.5339686499,8,-143
3062541302288446171170371466885913902962,2021-12-02,18078.5339686499,8,-142
8507059173023461586584365185794205286330,2021-12-02,18078.5339686499,24,-70
115792089237316195423570985008687907839998972355723963964385974318074169393080,2021-12-02,22146.20411159613,-40,-72
51042355038140769519506191114765231718339,2021-12-01,14192.304747300266,149,-61
115792089237316195423570985008687907837957278154198333183605726673483560124348,2021-12-01,27011.160648087603,-46,-68
115792089237316195423570985008687907825026548211202671571997491591076368089041,2021-12-01,12627.946511122042,-84,-47
11909882842232846221218111260111887400932,2021-12-01,27468.976930258577,34,-28
115792089237316195423570985008687907825026548211202671571997491591076368089041,2021-12-01,17712.911957195076,-84,-47
115792089237316195423570985008687907805970735663630117618048513574897348247462,2021-12-01,16252.478017069658,-140,-90
19055812547572553953948978016179019841575,2021-12-01,18083.743145753564,56,39
115792089237316195423570985008687907843061513658012410135556345784960083296326,2021-12-01,14650.121029471244,-30,70
15993271245284107782778606549293105938507,2021-12-01,19228.283851181008,47,75
115792089237316195423570985008687907843061513658012410135556345784960083296250,2021-12-01,18083.743145753564,-31,-6
115792089237316195423570985008687907829790501348095810060484736095121123049607,2021-12-01,20601.732697693933,-69,135
115792089237316195423570985008687907848506031528747425550970339503868374679479,2021-12-01,24264.262955061746,-15,-73
115792089237316195423570985008687907846464337327221794770190091859277765410708,2021-12-01,22661.905967463328,-21,-108
29604565922121646321313590846563834396698,2021-12-01,16023.56987598417,87,26
115792089237316195423570985008687907825366830578123610035460866198508136300511,2021-12-01,21746.273403121377,-83,-33
51042355038140769519506191114765231718339,2021-12-01,17809.05337645098,149,-61
8507059173023461586584365185794205286323,2021-12-01,19182.50222296391,24,-77
14291859410679415465461733512134264881144,2021-11-30,19441.839656652857,41,-8
115792089237316195423570985008687907849867160996431179404823837933595447525231,2021-11-30,21344.263107542512,-11,-145
14291859410679415465461733512134264881144,2021-11-30,14616.180171469328,41,-8
11569600475311907757754736652680119189409,2021-11-30,21883.271871823024,33,-95
115792089237316195423570985008687907837957278154198333183605726673483560124412,2021-11-30,19488.240228625775,-46,-4
115792089237316195423570985008687907823325136376597979254680618553917527031790,2021-11-30,22736.28026673007,-89,-18
115792089237316195423570985008687907839318407621882087037459225103210632970388,2021-11-30,18096.223069438216,-41,148
6465364971497830805804117541203596017518,2021-11-30,16240.200190521477,18,-146
115792089237316195423570985008687907822984854009677040791217243946485758820333,2021-11-30,22736.28026673007,-90,-19
115792089237316195423570985008687907839318407621882087037459225103210632970177,2021-11-30,20880.257387813326,-42,-63
115792089237316195423570985008687907829450218981174871597021361487689354838152,2021-11-30,22736.28026673007,-70,136
115792089237316195423570985008687907829450218981174871597021361487689354838151,2021-11-30,22736.28026673007,-70,135
115792089237316195423570985008687907846124054960300856306726717251845997199222,2021-11-30,23195.64592926196,-22,-138
115792089237316195423570985008687907845103207859538040916336593429550692564894,2021-11-30,19952.245948354957,-25,-98
115792089237316195423570985008687907844762925492617102452873218822118924353438,2021-11-30,19952.245948354957,-26,-98
115792089237316195423570985008687907838978125254961148573995850495778864758721,2021-11-30,20880.257387813326,-43,-63
115792089237316195423570985008687907828769654247332994670094612272825818415078,2021-11-30,15683.393326846455,-73,-26
1361129467683753853853498429727072845689,2021-11-30,18560.228789167402,3,-135
115792089237316195423570985008687907839318407621882087037459225103210632970390,2021-11-30,18096.223069438216,-41,150
115792089237316195423570985008687907805290170929788240691121764360033811824522,2021-11-30,18049.8224974653,-142,-118
115792089237316195423570985008687907838978125254961148573995850495778864758933,2021-11-30,18212.224499370514,-42,149
115792089237316195423570985008687907839318407621882087037459225103210632970389,2021-11-30,18096.223069438216,-41,149
115792089237316195423570985008687907844762925492617102452873218822118924353435,2021-11-30,21344.263107542512,-26,-101
8507059173023461586584365185794205286323,2021-11-30,13351.300579487572,24,-77
115792089237316195423570985008687907846804619694142733233653466466709533622164,2021-11-30,27376.33746402192,-20,-108
115792089237316195423570985008687907839658689988803025500922599710642401181845,2021-11-30,18096.223069438216,-40,149
115792089237316195423570985008687907838637842888040210110532475888347096547477,2021-11-30,18212.224499370514,-43,149
115792089237316195423570985008687907820602877441230471546973621694463381340071,2021-11-30,15834.19518575844,-97,-89
11229318108390969294291362045248350978059,2021-11-30,20416.251668084144,33,11
115792089237316195423570985008687907846804619694142733233653466466709533622175,2021-11-30,22736.28026673007,-20,-97
4763953136893138488487244504044754960358,2021-11-30,25520.314585105178,13,-26
5104235503814076951950619111476523171791,2021-11-30,37120.457578334805,14,-49
115792089237316195423570985008687907847825466794905548624043590289004838256521,2021-11-30,15776.194470792292,-17,-119
5444517870735015415413993718908291383304,2021-11-30,32248.39752117836,16,8
115792089237316195423570985008687907849526878629510240941360463326163679313775,2021-11-30,21344.263107542512,-12,-145
115792089237316195423570985008687907840339254722644902427849348925505937604545,2021-11-30,23200.285986459254,-39,-63
115792089237316195423570985008687907839318407621882087037459225103210632970178,2021-11-30,23200.285986459254,-42,-62
115792089237316195423570985008687907848846313895668364014433714111300142890869,2021-11-30,20230.64938019247,-14,-139
115792089237316195423570985008687907839658689988803025500922599710642401181846,2021-11-30,18096.223069438216,-40,150
115792089237316195423570985008687907839658689988803025500922599710642401181844,2021-11-30,18096.223069438216,-40,148
5104235503814076951950619111476523171779,2021-11-29,19818.20861529922,14,-61
115792089237316195423570985008687907838637842888040210110532475888347096547478,2021-11-29,13323.16545566334,-43,150
9187623906865338513511114400657741709190,2021-11-29,22205.2757594389,26,-122
115792089237316195423570985008687907814818077203574517668096253368123321745440,2021-11-29,21761.170244250123,-113,32
115792089237316195423570985008687907822644571642756102327753869339053990608877,2021-11-29,21761.170244250123,-91,-19
115792089237316195423570985008687907822644571642756102327753869339053990608875,2021-11-29,23093.486789816456,-91,-21
5444517870735015415413993718908291383237,2021-11-29,19351.897824351003,15,-59
3402823669209384634633746074317682114432,2021-11-29,21983.22300184451,9,-128
39472754562828861761751454462085112528865,2021-11-29,14921.94531034294,115,-31
5104235503814076951950619111476523171780,2021-11-29,18874.484395523064,14,-60
115792089237316195423570985008687907805630453296709179154585138967465580035971,2021-11-29,16831.599025654687,-141,-125
115792089237316195423570985008687907805970735663630117618048513574897348247462,2021-11-29,15099.587516418453,-140,-90
5104235503814076951950619111476523171781,2021-11-29,18874.484395523064,14,-59
8166776806102523123120990578362437074808,2021-11-29,22205.2757594389,23,-136
115792089237316195423570985008687907838978125254961148573995850495778864758934,2021-11-29,13323.16545566334,-42,150
115792089237316195423570985008687907810054124066681379179609008864078566784942,2021-11-29,13323.16545566334,-128,-82
14291859410679415465461733512134264881160,2021-11-29,16876.009577173565,42,8
115792089237316195423570985008687907803929041462104486837268265930306738978694,2021-11-29,15987.798546796008,-146,-122
115792089237316195423570985008687907805630453296709179154585138967465580035970,2021-11-29,16698.36737109805,-141,-126
115792089237316195423570985008687907843401796024933348599019720392391851507612,2021-11-29,21405.885832099102,-30,-100
115792089237316195423570985008687907838297560521119271647069101280915328335968,2021-11-29,14655.482001229673,-44,96
24160048051386630905899597127655543013228,2021-11-29,14655.482001229673,70,-148
19736377281414430880875727231042556264320,2021-11-29,20428.853698683786,57,-128
115792089237316195423570985008687907805290170929788240691121764360033811824519,2021-11-29,16431.904061984787,-142,-121
17014118346046923173168730371588410572651,2021-11-29,15987.798546796008,49,-149
115792089237316195423570985008687907822984854009677040791217243946485758820334,2021-11-29,21761.170244250123,-90,-18
115792089237316195423570985008687907848506031528747425550970339503868374679412,2021-11-29,15765.74578920162,-15,-140
8507059173023461586584365185794205286550,2021-11-28,10811.004207859403,25,150
115792089237316195423570985008687907805630453296709179154585138967465580035971,2021-11-28,13728.259311567497,-141,-125
115792089237316195423570985008687907805290170929788240691121764360033811824519,2021-11-28,14386.78675041925,-142,-121
115792089237316195423570985008687907841019819456486779354776098140369474027669,2021-11-28,10811.004207859403,-36,149
115792089237316195423570985008687907829109936614253933133557986880257586626461,2021-11-28,14414.672277145872,-72,-99
17014118346046923173168730371588410572651,2021-11-28,14386.78675041925,49,-149
115792089237316195423570985008687907822304289275835163864290494731622222397298,2021-11-28,13393.632990848038,-92,-142
39472754562828861761751454462085112528865,2021-11-28,14414.672277145872,115,-31
115792089237316195423570985008687907809373559332839502252682259649215030362138,2021-11-28,17803.8362946891,-129,26
115792089237316195423570985008687907805290170929788240691121764360033811824516,2021-11-28,12913.143914943175,-142,-124
115792089237316195423570985008687907838637842888040210110532475888347096547409,2021-11-28,21450.405174324216,-43,81
28243436454437892467460092416836761550831,2021-11-28,18147.042777478287,82,-17
115792089237316195423570985008687907816179206671258271521949751797850394591167,2021-11-28,25740.486209189057,-110,-65
115792089237316195423570985008687907822644571642756102327753869339053990608876,2021-11-28,21021.39707083773,-91,-20
115792089237316195423570985008687907834214172118068010085508605991734109798263,2021-11-28,18018.340346432342,-57,-137
115792089237316195423570985008687907836255866319593640866288853636324719067035,2021-11-28,19305.364656891794,-51,-101
16333553612205046246241981156724874149964,2021-11-28,14662.424456909315,48,76
115792089237316195423570985008687907803929041462104486837268265930306738978666,2021-11-28,15869.009747965054,-146,-150
7145929705339707732730866756067132440646,2021-11-28,12441.235001108043,21,70
7145929705339707732730866756067132440568,2021-11-28,28600.540232432282,20,-8
7145929705339707732730866756067132440567,2021-11-28,28600.540232432282,20,-9
7145929705339707732730866756067132440566,2021-11-28,28600.540232432282,20,-10
6805647338418769269267492148635364229112,2021-11-28,28600.540232432282,19,-8
6805647338418769269267492148635364229111,2021-11-28,28600.540232432282,19,-9
6805647338418769269267492148635364229110,2021-11-28,28600.540232432282,19,-10
8847341539944400050047739793225973497772,2021-11-28,14586.275518540466,25,-84
47979813735852323348335819647879317815345,2021-11-28,10811.004207859403,141,49
115792089237316195423570985008687907805970735663630117618048513574897348247462,2021-11-28,14457.57308749452,-140,-90
115792089237316195423570985008687907848506031528747425550970339503868374679413,2021-11-28,17160.32413945937,-15,-139
115792089237316195423570985008687907837957278154198333183605726673483560124525,2021-11-28,14629.176328889114,-45,109
9187623906865338513511114400657741709240,2021-11-28,18232.84439817558,26,-72
9527906273786276976974489008089509920696,2021-11-28,18232.84439817558,27,-72
10208471007628153903901238222953046343608,2021-11-28,18232.84439817558,29,-72
8507059173023461586584365185794205286550,2021-11-28,15015.28362202695,25,150
22798918583702877052046098697928470167409,2021-11-28,14800.779570283708,66,-143
9868188640707215440437863615521278132152,2021-11-28,18232.84439817558,28,-72
22458636216781938588582724090496701955954,2021-11-28,14800.779570283708,65,-142
22798918583702877052046098697928470167410,2021-11-28,14800.779570283708,66,-142
115792089237316195423570985008687907805290170929788240691121764360033811824516,2021-11-28,16259.407122137754,-142,-124
115792089237316195423570985008687907839998972355723963964385974318074169393250,2021-11-28,15015.28362202695,-39,98
115792089237316195423570985008687907833533607384226133158581856776870573375589,2021-11-28,15015.28362202695,-58,101
22458636216781938588582724090496701955953,2021-11-28,14800.779570283708,65,-143
115792089237316195423570985008687907841019819456486779354776098140369474027669,2021-11-28,14586.275518540466,-36,149
1361129467683753853853498429727072845756,2021-11-28,25311.478105702576,3,-68
115792089237316195423570985008687907822304289275835163864290494731622222397298,2021-11-28,15869.009747965054,-92,-142
115792089237316195423570985008687907849526878629510240941360463326163679313773,2021-11-28,20678.190588048543,-12,-147
5444517870735015415413993718908291383235,2021-11-28,18232.84439817558,15,-61
47979813735852323348335819647879317815345,2021-11-28,14586.275518540466,141,49
115792089237316195423570985008687907852929702298719625575994209400481361428340,2021-11-28,23833.545189191635,-2,-140
15993271245284107782778606549293105938508,2021-11-28,17160.32413945937,47,76
115792089237316195423570985008687907838637842888040210110532475888347096547477,2021-11-28,13299.251208081014,-43,149
115792089237316195423570985008687907838978125254961148573995850495778864758933,2021-11-28,13299.251208081014,-42,149
29264283555200707857850216239132066185252,2021-11-28,17074.522518762074,86,36
115792089237316195423570985008687907838637842888040210110532475888347096547476,2021-11-28,13728.259311567497,-43,148
115792089237316195423570985008687907829450218981174871597021361487689354837995,2021-11-28,20506.58734665395,-71,-21
115792089237316195423570985008687907822644571642756102327753869339053990608878,2021-11-27,20012.475572488274,-91,-18
115792089237316195423570985008687907825026548211202671571997491591076368088976,2021-11-27,15111.461146572778,-84,-112
7145929705339707732730866756067132440587,2021-11-27,20012.475572488274,21,11
13271012309916600075071609689838960246893,2021-11-27,15519.879015399067,39,109
4083388403051261561560495289181218537339,2021-11-27,20420.89344131456,11,-133
3402823669209384634633746074317682114431,2021-11-27,20216.68450690142,9,-129
115792089237316195423570985008687907824345983477360794645070742376212831666083,2021-11-27,15760.84555800658,-86,-93
115792089237316195423570985008687907823325136376597979254680618553917527031788,2021-11-27,20012.475572488274,-89,-20
115792089237316195423570985008687907824686265844281733108534116983644599877508,2021-11-27,15887.45509734273,-85,-124
46958966635089507957945695825584013180908,2021-11-27,16173.347605521134,137,-20
115792089237316195423570985008687907823325136376597979254680618553917527031789,2021-11-27,20012.475572488274,-89,-19
115792089237316195423570985008687907809373559332839502252682259649215030362030,2021-11-27,15111.461146572778,-130,-82
115792089237316195423570985008687907829450218981174871597021361487689354837995,2021-11-27,12824.321081145546,-71,-21
13271012309916600075071609689838960246893,2021-11-27,17112.708703821605,39,109
4083388403051261561560495289181218537340,2021-11-27,20420.89344131456,11,-132
115792089237316195423570985008687907803929041462104486837268265930306738978666,2021-11-27,12750.805864756812,-146,-150
11569600475311907757754736652680119189500,2021-11-27,20420.89344131456,33,-4
42875578232038246396385200536402794643437,2021-11-27,15111.461146572778,125,-19
11909882842232846221218111260111887400959,2021-11-27,29691.979063671373,34,-1
49000660836615138738725943470174622449705,2021-11-27,16336.71475305165,144,41
115792089237316195423570985008687907848846313895668364014433714111300142890882,2021-11-26,19786.99627960244,-14,-126
46958966635089507957945695825584013180908,2021-11-26,12599.067018848902,137,-20
115792089237316195423570985008687907825026548211202671571997491591076368088976,2021-11-26,9691.590014499154,-84,-112
115792089237316195423570985008687907824345983477360794645070742376212831666083,2021-11-26,12114.487518123944,-86,-93
115792089237316195423570985008687907848846313895668364014433714111300142890883,2021-11-26,19786.99627960244,-14,-125
115792089237316195423570985008687907835235019218830825475898729814029414432909,2021-11-26,16556.466274769387,-53,141
6805647338418769269267492148635364229127,2021-11-26,19786.99627960244,20,7
115792089237316195423570985008687907848165749161826487087506964896436606468024,2021-11-26,19786.99627960244,-16,-72
115792089237316195423570985008687907825026548211202671571997491591076368089054,2021-11-26,17364.09877597765,-84,-34
115792089237316195423570985008687907831832195549621440841264983739711732318350,2021-11-26,15950.741898863193,-63,142
7486212072260646196194241363498900652043,2021-11-26,19786.99627960244,22,11
14632141777600353928925108119566033092529,2021-11-26,18171.731277185914,42,-79
6125082604576892342340742933771827806071,2021-11-26,19786.99627960244,17,-137
115792089237316195423570985008687907848165749161826487087506964896436606468023,2021-11-26,22209.893783227228,-16,-73
17694683079888800100095479586451946995600,2021-11-26,19342.798403937897,51,-112
115792089237316195423570985008687907848506031528747425550970339503868374679426,2021-11-26,19786.99627960244,-15,-126
28243436454437892467460092416836761550831,2021-11-26,12599.067018848902,82,-17
115792089237316195423570985008687907824686265844281733108534116983644599877598,2021-11-26,14133.5687711446,-85,-34
17014118346046923173168730371588410572739,2021-11-26,40381.62506041314,49,-61
115792089237316195423570985008687907848165749161826487087506964896436606468025,2021-11-26,22209.893783227228,-16,-71
115792089237316195423570985008687907848506031528747425550970339503868374679427,2021-11-26,19786.99627960244,-15,-125
115792089237316195423570985008687907824686265844281733108534116983644599877508,2021-11-26,12162.94546819644,-85,-124
10548753374549092367364612830384814555112,2021-11-26,24228.975036247888,30,-24
115792089237316195423570985008687907831832195549621440841264983739711732318352,2021-11-26,16758.334018446392,-63,144
115792089237316195423570985008687907817540336138942025375803250227577467436968,2021-11-26,14537.385021748732,-106,-88
4423670769972200025023869896612986748896,2021-11-26,20190.81253020657,12,-32
42195013498196369469458451321539258220525,2021-11-25,18042.07714281172,123,-19
115792089237316195423570985008687907843061513658012410135556345784960083296329,2021-11-25,20235.161707790085,-30,73
115792089237316195423570985008687907844762925492617102452873218822118924353682,2021-11-25,18087.29538126488,-25,146
115792089237316195423570985008687907814137512469732640741169504153259785322396,2021-11-25,18087.29538126488,-116,-100
33007389591331030955947336920881516511221,2021-11-25,22383.02803431529,96,-11
115792089237316195423570985008687907838297560521119271647069101280915328335803,2021-11-25,21704.754457517858,-45,-69
115792089237316195423570985008687907848165749161826487087506964896436606467960,2021-11-25,22156.93684204948,-16,-136
115792089237316195423570985008687907850888008097193994795213961755890752159682,2021-11-25,20348.20730392299,-8,-62
115792089237316195423570985008687907823665418743518917718143993161349295243172,2021-11-25,17589.894758280097,-88,-92
115792089237316195423570985008687907835235019218830825475898729814029414432752,2021-11-25,19443.842534859745,-54,-16
33007389591331030955947336920881516511222,2021-11-25,22383.02803431529,96,-10
21097506749098184734729225660769629110263,2021-11-25,18087.29538126488,61,-9
115792089237316195423570985008687907823665418743518917718143993161349295243172,2021-11-25,13565.471535948662,-88,-92
115792089237316195423570985008687907831151630815779563914338234524848195895438,2021-11-25,17273.36708910796,-65,142
115792089237316195423570985008687907831832195549621440841264983739711732318351,2021-11-25,17047.27589684215,-63,143
23479483317544753978972847912792006590447,2021-11-25,22609.1192265811,68,-17
8507059173023461586584365185794205286409,2021-11-25,18991.660150328127,25,9
11569600475311907757754736652680119189450,2021-11-25,12661.106766885416,33,-54
2722258935367507707706996859454145691789,2021-11-25,18087.29538126488,8,141
115792089237316195423570985008687907846464337327221794770190091859277765410708,2021-11-25,20800.389688454612,-21,-108
11569600475311907757754736652680119189547,2021-11-25,18082.773557419565,34,43
40493601663591677152141578284380417163300,2021-11-25,20348.20730392299,119,36
115792089237316195423570985008687907836255866319593640866288853636324719067254,2021-11-25,14243.745112746094,-50,118
4083388403051261561560495289181218537488,2021-11-25,22156.93684204948,12,16
40153319296670738688678203676948648951842,2021-11-25,13610.689774401822,118,34
115792089237316195423570985008687907831832195549621440841264983739711732318350,2021-11-25,13791.56272821447,-63,142
115792089237316195423570985008687907835575301585751763939362104421461182644208,2021-11-25,13565.471535948662,-53,-16
115792089237316195423570985008687907809033276965918563789218885041783262150511,2021-11-25,16278.565843138393,-131,-145
115792089237316195423570985008687907836255866319593640866288853636324719067254,2021-11-25,16278.565843138393,-50,118
115792089237316195423570985008687907850207443363352117868287212541027215736685,2021-11-25,13565.471535948662,-10,-147
115792089237316195423570985008687907831151630815779563914338234524848195895332,2021-11-25,18087.29538126488,-65,36
2381976568446569244243622252022377480336,2021-11-25,13565.471535948662,7,144
115792089237316195423570985008687907809033276965918563789218885041783262150511,2021-11-25,12299.36085926012,-131,-145
115792089237316195423570985008687907825026548211202671571997491591076368089054,2021-11-25,15826.383458606771,-84,-34
115792089237316195423570985008687907835235019218830825475898729814029414432909,2021-11-25,12661.106766885416,-53,141
115792089237316195423570985008687907830811348448858625450874859917416427683982,2021-11-25,20275.85812239793,-66,142
115792089237316195423570985008687907843061513658012410135556345784960083296330,2021-11-25,20235.161707790085,-30,74
115792089237316195423570985008687907846124054960300856306726717251845997199330,2021-11-25,20076.89787320402,-22,-30
115792089237316195423570985008687907849526878629510240941360463326163679313773,2021-11-25,17448.587763113967,-12,-147
115792089237316195423570985008687907821964006908914225400827120124190454185891,2021-11-25,20348.20730392299,-93,-93
115792089237316195423570985008687907838297560521119271647069101280915328335804,2021-11-25,21704.754457517858,-45,-68
115792089237316195423570985008687907822984854009677040791217243946485758820332,2021-11-25,22156.93684204948,-90,-20
3062541302288446171170371466885913902988,2021-11-25,22609.1192265811,8,-116
43215860598959184859848575143834562854906,2021-11-25,20348.20730392299,126,-6
115792089237316195423570985008687907844082360758775225525946469607255387930500,2021-11-25,22609.1192265811,-28,-124
115792089237316195423570985008687907830811348448858625450874859917416427683982,2021-11-24,13635.001367079389,-66,142
23819765684465692442436222520223774801950,2021-11-24,13848.048263440003,70,30
12930729942995661611608235082407192035321,2021-11-24,14870.673365970959,37,-7
115792089237316195423570985008687907839658689988803025500922599710642401181794,2021-11-24,13208.907574358158,-40,98
13951577043758477001998358904702496669688,2021-11-24,14870.673365970959,40,-8
13951577043758477001998358904702496669632,2021-11-24,15978.517227046157,40,-64
115792089237316195423570985008687907831151630815779563914338234524848195895438,2021-11-24,7328.813234805171,-65,142
13611294676837538538534984297270728458232,2021-11-24,14870.673365970959,39,-8
115792089237316195423570985008687907843061513658012410135556345784960083296249,2021-11-24,14700.235848882467,-31,-7
18375247813730677027022228801315483418503,2021-11-24,14870.673365970959,53,-121
12590447576074723148144860474975423823865,2021-11-24,14870.673365970959,36,-7
115792089237316195423570985008687907847825466794905548624043590289004838256521,2021-11-24,16148.95474413465,-17,-119
5444517870735015415413993718908291383259,2021-11-24,14061.095159800618,15,-37
19055812547572553953948978016179019841654,2021-11-24,15978.517227046157,56,118
115792089237316195423570985008687907839658689988803025500922599710642401181667,2021-11-24,13848.048263440003,-41,-29
115792089237316195423570985008687907830811348448858625450874859917416427683711,2021-11-24,14487.188952521848,-67,-129
115792089237316195423570985008687907807331865131313871471902012004624421093401,2021-11-24,17043.325615056514,-135,25
14291859410679415465461733512134264881144,2021-11-24,14870.673365970959,41,-8
33007389591331030955947336920881516511219,2021-11-24,17753.908030051283,96,-13
33007389591331030955947336920881516511218,2021-11-24,17753.908030051283,96,-14
32667107224410092492483962313449748299762,2021-11-24,17753.908030051283,95,-14
32326824857489154029020587706017980088307,2021-11-24,17753.908030051283,94,-13
32326824857489154029020587706017980088306,2021-11-24,17753.908030051283,94,-14
32667107224410092492483962313449748299763,2021-11-24,17753.908030051283,95,-13
6805647338418769269267492148635364229062,2021-11-24,16438.963557136485,19,-58
115792089237316195423570985008687907820602877441230471546973621694463381340072,2021-11-24,16191.564123406772,-97,-88
14632141777600353928925108119566033092601,2021-11-24,14870.673365970959,42,-7
115792089237316195423570985008687907830471066081937686987411485309984659472380,2021-11-24,21837.30687696308,-68,-4
13951577043758477001998358904702496669689,2021-11-24,14870.673365970959,40,-7
32667107224410092492483962313449748299764,2021-11-23,21517.821112588084,95,-12
115792089237316195423570985008687907827748807146570179279704488450530513780631,2021-11-23,14127.862346648742,-76,-105
47979813735852323348335819647879317815266,2021-11-23,14432.154766422715,140,-30
11229318108390969294291362045248350977984,2021-11-23,21691.702495316073,32,-64
33007389591331030955947336920881516511220,2021-11-23,21517.821112588084,96,-12
115792089237316195423570985008687907832172477916542379304728358347143500529807,2021-11-23,14301.739382342159,-62,143
19055812547572553953948978016179019841654,2021-11-23,14779.917531878684,56,118
3743106036130323098097120681749450325903,2021-11-23,14736.447186196689,10,-113
13271012309916600075071609689838960246777,2021-11-23,15171.150643016652,38,-7
13271012309916600075071609689838960246778,2021-11-23,15171.150643016652,38,-6
115792089237316195423570985008687907849526878629510240941360463326163679313805,2021-11-23,17388.138272798453,-12,-115
18375247813730677027022228801315483418537,2021-11-23,17388.138272798453,53,-87
115792089237316195423570985008687907849867160996431179404823837933595447525261,2021-11-23,17388.138272798453,-11,-115
14291859410679415465461733512134264881160,2021-11-23,14084.392000966747,42,8
14632141777600353928925108119566033092604,2021-11-23,15171.150643016652,42,-4
115792089237316195423570985008687907841019819456486779354776098140369474027465,2021-11-23,19561.65555689826,-37,-55
115792089237316195423570985008687907846124054960300856306726717251845997199246,2021-11-23,16518.73135915853,-22,-114
12250165209153784684681485867543655612409,2021-11-23,15171.150643016652,35,-7
13611294676837538538534984297270728458233,2021-11-23,15171.150643016652,39,-7
11229318108390969294291362045248350978034,2021-11-23,14953.798914606668,32,-14
14632141777600353928925108119566033092603,2021-11-23,15171.150643016652,42,-5
115792089237316195423570985008687907848846313895668364014433714111300142890865,2021-11-22,11065.112749155523,-14,-143
2041694201525630780780247644590609268596,2021-11-22,17704.180398648838,5,-140
115792089237316195423570985008687907833533607384226133158581856776870573375361,2021-11-22,13769.918087837985,-59,-127
115792089237316195423570985008687907850547725730273056331750587148458983948151,2021-11-22,20900.768526182655,-9,-137
115792089237316195423570985008687907806311018030551056081511888182329116458970,2021-11-22,8196.379814189277,-139,-38
115792089237316195423570985008687907849526878629510240941360463326163679313777,2021-11-22,11884.750730574451,-12,-143
115792089237316195423570985008687907839998972355723963964385974318074169393266,2021-11-22,30736.424303209787,-39,114
115792089237316195423570985008687907834894736851909887012435355206597646221306,2021-11-22,14015.809482263663,-55,-6
115792089237316195423570985008687907851228290464114933258677336363322520371063,2021-11-22,17581.234701436,-7,-137
19055812547572553953948978016179019841655,2021-11-22,13933.84568412177,56,119
115792089237316195423570985008687907832853042650384256231655107562007036952564,2021-11-22,15368.212151604894,-61,-12
115792089237316195423570985008687907822984854009677040791217243946485758820261,2021-11-22,13114.207702702843,-90,-91
8507059173023461586584365185794205286263,2021-11-22,14138.755179476502,24,-137
115792089237316195423570985008687907846464337327221794770190091859277765410719,2021-11-22,18851.673572635336,-21,-97
115792089237316195423570985008687907833193325017305194695118482169438805164019,2021-11-22,15368.212151604894,-60,-13
115792089237316195423570985008687907833193325017305194695118482169438805164020,2021-11-22,15368.212151604894,-60,-12
115792089237316195423570985008687907832853042650384256231655107562007036952563,2021-11-22,15368.212151604894,-61,-13
115792089237316195423570985008687907807331865131313871471902012004624421093407,2021-11-22,20490.94953547319,-135,31
115792089237316195423570985008687907835235019218830825475898729814029414432874,2021-11-22,22540.04448902051,-53,106
5784800237655953878877368326340059594636,2021-11-22,9016.017795608204,16,-116
115792089237316195423570985008687907838297560521119271647069101280915328335772,2021-11-22,12704.388711993379,-45,-100
11569600475311907757754736652680119189491,2021-11-21,14958.703313621298,33,-13
6465364971497830805804117541203596017586,2021-11-21,21369.576162316138,18,-78
23139200950623815515509473305360238378869,2021-11-21,12821.745697389684,67,-139
115792089237316195423570985008687907835235019218830825475898729814029414432914,2021-11-21,14445.833485725709,-53,146
115792089237316195423570985008687907847485184427984610160580215681573070045064,2021-11-21,11539.571127650715,-18,-120
14291859410679415465461733512134264881148,2021-11-21,14958.703313621298,41,-4
14632141777600353928925108119566033092600,2021-11-21,14958.703313621298,42,-8
40493601663591677152141578284380417163300,2021-11-21,9787.265882340791,119,36
7145929705339707732730866756067132440449,2021-11-21,24895.556229098303,20,-127
7486212072260646196194241363498900651905,2021-11-21,24895.556229098303,21,-127
22798918583702877052046098697928470167504,2021-11-21,14958.703313621298,66,-48
115792089237316195423570985008687907833533607384226133158581856776870573375361,2021-11-21,12522.571631117258,-59,-127
115792089237316195423570985008687907833533607384226133158581856776870573375360,2021-11-21,12522.571631117258,-59,-128
14632141777600353928925108119566033092602,2021-11-21,14958.703313621298,42,-6
47979813735852323348335819647879317815266,2021-11-21,12522.571631117258,140,-30
12590447576074723148144860474975423823869,2021-11-20,15419.580437410437,36,-3
115792089237316195423570985008687907835915583952672702402825479028892950855573,2021-11-20,17446.153866327237,-52,-107
